+-------+-----------+-----------------------------------------------+--------+
|   #   | Thread    |                      Song                     |  Time  |
|  8543 | Thread-10 |                  问自己(MTV)                  | 0.2807 |
|  8544 | Thread-4  |                 稀有动物(MTV)                 | 0.2807 |
|  8545 | Thread-5  |                   怎么唱情歌                  | 0.2806 |
|  8546 | Thread-10 |                     扮皇帝                    | 0.2806 |
|  8547 | Thread-9  |                 挑战每一个理想                | 0.2806 |
|  8548 | Thread-4  |                    一片痴心                   | 0.2806 |
|  8549 | Thread-5  |                 谢谢你人民警察                | 0.2806 |
|  8550 | Thread-4  |                      有染                     | 0.2806 |
|  8551 | Thread-4  |                      断桥                     | 0.2806 |
|  8552 | Thread-5  |               清粼粼水蓝晶晶的天              | 0.2806 |
|  8553 | Thread-1  |                    不要再哭                   | 0.2806 |
|  8554 | Thread-3  |                    青藏高原                   | 0.2805 |
|  8555 | Thread-3  |             狼哥鸡妹错点鸳鸯(DJ版)            | 0.2805 |
|  8556 | Thread-5  |                    相思妹妹                   | 0.2805 |
|  8557 | Thread-9  |                   难忘(MTV)                   | 0.2805 |
|  8558 | Thread-2  |                 不想再为你伤心                | 0.2805 |
|  8559 | Thread-7  |             唱给十年后的自己(MTV)             | 0.2804 |
|  8560 | Thread-6  |                    你的眼晴                   | 0.2804 |
|  8561 | Thread-10 |                   兄弟来相会                  | 0.2804 |
|  8562 | Thread-3  |            你所谓的爱是榨干我的理由           | 0.2804 |
|  8563 | Thread-7  |                 追梦幸福(高清)                | 0.2804 |
|  8564 | Thread-6  |                    不必挽留                   | 0.2804 |
|  8565 | Thread-4  |                   等你对歌来                  | 0.2803 |
|  8566 | Thread-5  |                天黑之前(影视剧)               | 0.2802 |
|  8567 | Thread-3  |                不要放弃爱你的人               | 0.2802 |
|  8568 | Thread-9  |                为什么就是不爱我               | 0.2802 |
|  8569 | Thread-6  |                  对你不再有爱                 | 0.2802 |
|  8570 | Thread-10 |                    爱太沉重                   | 0.2802 |
|  8571 | Thread-8  |                  江湖行(MTV)                  | 0.2802 |
|  8572 | Thread-1  |               我该怎么能让爱回头              | 0.2801 |
|  8573 | Thread-9  |                    沙里红巴                   | 0.2801 |
|  8574 | Thread-4  |               等在下一个十字路口              | 0.2801 |
|  8575 | Thread-7  |               喜欢我马上点(其它)              | 0.2800 |
|  8576 | Thread-10 |                   家在北极村                  | 0.2800 |
|  8577 | Thread-7  |                     新年好                    | 0.2800 |
|  8578 | Thread-2  |                   保卫钓鱼岛                  | 0.2800 |
|  8579 | Thread-2  |                     雾中花                    | 0.2800 |
|  8580 | Thread-6  |               可惜阴晴圆缺(MTV)               | 0.2800 |
|  8581 | Thread-4  |                    怎么会哭                   | 0.2800 |
|  8582 | Thread-2  |                     为了你                    | 0.2799 |
|  8583 | Thread-2  |             一生守候你的爱(非原人)            | 0.2799 |
|  8584 | Thread-5  |               羞答答的玫瑰唱情歌              | 0.2799 |
|  8585 | Thread-3  |                      太阳                     | 0.2799 |
|  8586 | Thread-4  |                      夜曲                     | 0.2799 |
|  8587 | Thread-3  |                  唱起来跳起来                 | 0.2798 |
|  8588 | Thread-2  |                     乘着风                    | 0.2798 |
|  8589 | Thread-7  |                    夏夜神话                   | 0.2797 |
|  8590 | Thread-10 |                    Somebody                   | 0.2797 |
|  8591 | Thread-9  |                    飞吧鸽子                   | 0.2797 |
|  8592 | Thread-3  |                   回来(MTV)                   | 0.2797 |
|  8593 | Thread-7  |                   假装男朋友                  | 0.2796 |
|  8594 | Thread-3  |               在你之前我已有了他              | 0.2796 |
|  8595 | Thread-3  |                    你最美丽                   | 0.2796 |
|  8596 | Thread-7  |                     中山桥                    | 0.2795 |
|  8597 | Thread-4  |                    警察情怀                   | 0.2795 |
|  8598 | Thread-3  |                 那个女孩对我说                | 0.2795 |
|  8599 | Thread-5  |                   一天爱一点                  | 0.2794 |
|  8600 | Thread-1  |                   花儿与少年                  | 0.2794 |
|  8601 | Thread-6  |              敢问路在何方(影视剧)             | 0.2794 |
|  8602 | Thread-8  |                    爱人别走                   | 0.2794 |
|  8603 | Thread-2  |                      再见                     | 0.2794 |
|  8604 | Thread-3  |                   我要去拉萨                  | 0.2794 |
|  8605 | Thread-3  |                  孤独的牧羊人                 | 0.2793 |
|  8606 | Thread-4  |                      为啥                     | 0.2793 |
|  8607 | Thread-1  |                   光阴的故事                  | 0.2792 |
|  8608 | Thread-2  |                 还是老歌最感动                | 0.2792 |
|  8609 | Thread-5  |                  分了就分了吧                 | 0.2792 |
|  8610 | Thread-1  |                   Gypsy_女人                  | 0.2791 |
|  8611 | Thread-8  |                      对花                     | 0.2791 |
|  8612 | Thread-3  |              对你怀念特别多(MTV)              | 0.2791 |
|  8613 | Thread-10 |                   家乡的蒙泉                  | 0.2791 |
|  8614 | Thread-1  |                   如果云知道                  | 0.2791 |
|  8615 | Thread-10 |                   我们的出口                  | 0.2791 |
|  8616 | Thread-8  |                发光的简讯(MTV)                | 0.2791 |
|  8617 | Thread-5  |                    念念不忘                   | 0.2791 |
|  8618 | Thread-2  |                      灯光                     | 0.2791 |
|  8619 | Thread-5  |                其实我们值得幸福               | 0.2791 |
|  8620 | Thread-5  |                 小情歌(演唱会)                | 0.2790 |
|  8621 | Thread-5  |                   秋意上心头                  | 0.2790 |
|  8622 | Thread-5  |                    天海之恋                   | 0.2789 |
|  8623 | Thread-2  |                 东山飘雨西山晴                | 0.2789 |
|  8624 | Thread-10 |                  Forever_Love                 | 0.2789 |
|  8625 | Thread-3  |                      风筝                     | 0.2789 |
|  8626 | Thread-9  |                   一样的月光                  | 0.2788 |
|  8627 | Thread-6  |               我真的好想牵你的手              | 0.2788 |
|  8628 | Thread-9  |                      告别                     | 0.2788 |
|  8629 | Thread-4  |                   年轻的诺言                  | 0.2788 |
|  8630 | Thread-1  |                何日君再来(MTV)                | 0.2788 |
|  8631 | Thread-5  |                 我的秋天谁来过                | 0.2788 |
|  8632 | Thread-6  |                    爱的面包                   | 0.2788 |
|  8633 | Thread-6  |                 你是你的(MTV)                 | 0.2788 |
|  8634 | Thread-2  |                      最美                     | 0.2788 |
|  8635 | Thread-4  |                 爱得剩我一个人                | 0.2787 |
|  8636 | Thread-4  |                 多少柔情多少泪                | 0.2787 |
|  8637 | Thread-6  |                    再见如初                   | 0.2786 |
|  8638 | Thread-10 |                    曾经最美                   | 0.2786 |
|  8639 | Thread-6  |                  最寒冷的季节                 | 0.2786 |
|  8640 | Thread-7  |                   冷火(MTV)                   | 0.2786 |
|  8641 | Thread-9  |                    文明用语                   | 0.2786 |
|  8642 | Thread-7  |                   鼓浪屿之波                  | 0.2785 |
|  8643 | Thread-8  |                     那从前                    | 0.2785 |
|  8644 | Thread-4  |                    醉后一夜                   | 0.2785 |
|  8645 | Thread-9  |                    爱的12句                   | 0.2784 |
|  8646 | Thread-6  |                    苏州夜曲                   | 0.2784 |
|  8647 | Thread-6  |                只见花开未见你来               | 0.2784 |
|  8648 | Thread-7  |                       怕                      | 0.2784 |
|  8649 | Thread-5  |                    信仰爱情                   | 0.2784 |
|  8650 | Thread-9  |                 不求来生(MTV)                 | 0.2783 |
|  8651 | Thread-1  |                   爱我的资格                  | 0.2783 |
|  8652 | Thread-8  |                 其实我真的寂寞                | 0.2783 |
|  8653 | Thread-5  |                同唱幸福年(MTV)                | 0.2783 |
|  8654 | Thread-5  |                     无字碑                    | 0.2782 |
